id_pedido,probabilidad_completado,prediccion,estado_predicho,real
67668,0.4,0,CANCELED,COMPLETE
87835,0.7333333333333333,1,COMPLETE,CANCELED
130249,0.7333333333333333,1,COMPLETE,COMPLETE
33472,0.7333333333333333,1,COMPLETE,COMPLETE
30390,0.8,1,COMPLETE,COMPLETE
87232,0.6666666666666666,1,COMPLETE,COMPLETE
111219,0.7333333333333333,1,COMPLETE,CANCELED
23443,0.8,1,COMPLETE,COMPLETE
124030,0.8666666666666667,1,COMPLETE,COMPLETE
121957,0.6666666666666666,1,COMPLETE,COMPLETE
62671,0.7333333333333333,1,COMPLETE,COMPLETE
79279,0.8,1,COMPLETE,COMPLETE
25540,0.8,1,COMPLETE,CANCELED
29170,0.8,1,COMPLETE,CANCELED
53333,0.7333333333333333,1,COMPLETE,CANCELED
149649,0.8,1,COMPLETE,CANCELED
129380,0.6666666666666666,1,COMPLETE,COMPLETE
4816,0.7333333333333333,1,COMPLETE,CANCELED
10677,0.7333333333333333,1,COMPLETE,COMPLETE
97,0.6666666666666666,1,COMPLETE,COMPLETE
51287,0.6666666666666666,1,COMPLETE,COMPLETE
18819,0.6666666666666666,1,COMPLETE,COMPLETE
63660,0.7333333333333333,1,COMPLETE,CANCELED
67940,0.8,1,COMPLETE,COMPLETE
65344,0.6,1,COMPLETE,COMPLETE
19477,0.6,1,COMPLETE,CANCELED
128668,0.7333333333333333,1,COMPLETE,COMPLETE
110529,0.5333333333333333,1,COMPLETE,COMPLETE
126155,0.4666666666666667,0,CANCELED,COMPLETE
33968,0.6666666666666666,1,COMPLETE,COMPLETE
6781,0.7333333333333333,1,COMPLETE,CANCELED
117171,0.6,1,COMPLETE,COMPLETE
136749,0.4666666666666667,0,CANCELED,COMPLETE
43524,0.5333333333333333,1,COMPLETE,CANCELED
66661,0.5333333333333333,1,COMPLETE,COMPLETE
72409,0.8,1,COMPLETE,COMPLETE
9711,0.6666666666666666,1,COMPLETE,COMPLETE
45515,0.4666666666666667,0,CANCELED,CANCELED
64648,0.6666666666666666,1,COMPLETE,COMPLETE
93177,0.5333333333333333,1,COMPLETE,COMPLETE
66558,0.7333333333333333,1,COMPLETE,COMPLETE
4210,0.6666666666666666,1,COMPLETE,COMPLETE
28211,0.6,1,COMPLETE,CANCELED
56159,0.3333333333333333,0,CANCELED,COMPLETE
78823,0.5333333333333333,1,COMPLETE,COMPLETE
39888,0.6,1,COMPLETE,COMPLETE
3913,0.8,1,COMPLETE,COMPLETE
43988,0.8,1,COMPLETE,CANCELED
13383,0.6666666666666666,1,COMPLETE,CANCELED
108701,0.6,1,COMPLETE,COMPLETE
56847,0.6,1,COMPLETE,COMPLETE
54054,0.8666666666666667,1,COMPLETE,COMPLETE
143502,0.5333333333333333,1,COMPLETE,CANCELED
128702,0.0,0,CANCELED,CANCELED
18052,0.4,0,CANCELED,COMPLETE
88724,0.6,1,COMPLETE,COMPLETE
110263,0.8666666666666667,1,COMPLETE,COMPLETE
54521,0.4666666666666667,0,CANCELED,COMPLETE
75609,0.8,1,COMPLETE,COMPLETE
2836,0.6666666666666666,1,COMPLETE,COMPLETE
10023,0.6666666666666666,1,COMPLETE,CANCELED
80539,0.6666666666666666,1,COMPLETE,COMPLETE
32394,0.7333333333333333,1,COMPLETE,COMPLETE
129664,0.6,1,COMPLETE,COMPLETE
95928,0.4666666666666667,0,CANCELED,COMPLETE
126624,0.6,1,COMPLETE,COMPLETE
87,0.4666666666666667,0,CANCELED,COMPLETE
37983,0.6666666666666666,1,COMPLETE,COMPLETE
21501,0.6666666666666666,1,COMPLETE,COMPLETE
97260,0.8,1,COMPLETE,CANCELED
760,0.4666666666666667,0,CANCELED,COMPLETE
54645,0.6666666666666666,1,COMPLETE,COMPLETE
87390,0.6666666666666666,1,COMPLETE,COMPLETE
43400,0.4666666666666667,0,CANCELED,CANCELED
44555,0.5333333333333333,1,COMPLETE,CANCELED
121667,0.6666666666666666,1,COMPLETE,COMPLETE
125738,0.4666666666666667,0,CANCELED,COMPLETE
112591,0.6666666666666666,1,COMPLETE,CANCELED
31198,0.7333333333333333,1,COMPLETE,COMPLETE
112576,0.7333333333333333,1,COMPLETE,COMPLETE
3160,0.6666666666666666,1,COMPLETE,CANCELED
99297,0.7333333333333333,1,COMPLETE,CANCELED
146574,0.7333333333333333,1,COMPLETE,CANCELED
30043,0.6666666666666666,1,COMPLETE,COMPLETE
102903,0.4666666666666667,0,CANCELED,COMPLETE
57677,0.6666666666666666,1,COMPLETE,CANCELED
122635,0.7333333333333333,1,COMPLETE,COMPLETE
60653,0.6,1,COMPLETE,CANCELED
115042,0.8,1,COMPLETE,COMPLETE
107072,0.5333333333333333,1,COMPLETE,COMPLETE
57131,0.6666666666666666,1,COMPLETE,COMPLETE
119302,0.7333333333333333,1,COMPLETE,COMPLETE
98533,0.6,1,COMPLETE,COMPLETE
132752,0.7333333333333333,1,COMPLETE,CANCELED
51878,0.4,0,CANCELED,COMPLETE
28957,0.7333333333333333,1,COMPLETE,CANCELED
30266,0.7333333333333333,1,COMPLETE,COMPLETE
115866,0.8,1,COMPLETE,CANCELED
80084,0.6666666666666666,1,COMPLETE,COMPLETE
120018,0.6666666666666666,1,COMPLETE,COMPLETE
62475,0.6666666666666666,1,COMPLETE,CANCELED
106235,0.7333333333333333,1,COMPLETE,COMPLETE
28113,0.7333333333333333,1,COMPLETE,CANCELED
145242,0.5333333333333333,1,COMPLETE,CANCELED
109856,0.4666666666666667,0,CANCELED,COMPLETE
88020,0.6,1,COMPLETE,COMPLETE
31077,0.7333333333333333,1,COMPLETE,COMPLETE
98390,0.6666666666666666,1,COMPLETE,COMPLETE
32708,0.6666666666666666,1,COMPLETE,COMPLETE
121118,0.6,1,COMPLETE,COMPLETE
48109,0.4,0,CANCELED,COMPLETE
128063,0.6,1,COMPLETE,CANCELED
124776,0.5333333333333333,1,COMPLETE,COMPLETE
99913,0.6666666666666666,1,COMPLETE,CANCELED
56365,0.8,1,COMPLETE,COMPLETE
87971,0.7333333333333333,1,COMPLETE,COMPLETE
20085,0.7333333333333333,1,COMPLETE,CANCELED
138951,0.8,1,COMPLETE,COMPLETE
66985,0.8666666666666667,1,COMPLETE,COMPLETE
33266,0.7333333333333333,1,COMPLETE,CANCELED
38208,0.8666666666666667,1,COMPLETE,COMPLETE
118436,0.8666666666666667,1,COMPLETE,CANCELED
92651,0.7333333333333333,1,COMPLETE,COMPLETE
140680,0.7333333333333333,1,COMPLETE,COMPLETE
85184,0.7333333333333333,1,COMPLETE,COMPLETE
79586,0.8666666666666667,1,COMPLETE,COMPLETE
137969,0.8666666666666667,1,COMPLETE,COMPLETE
75181,0.7333333333333333,1,COMPLETE,COMPLETE
132245,0.7333333333333333,1,COMPLETE,COMPLETE
3880,0.7333333333333333,1,COMPLETE,COMPLETE
111177,0.6,1,COMPLETE,CANCELED
136105,0.4666666666666667,0,CANCELED,COMPLETE
138041,0.7333333333333333,1,COMPLETE,COMPLETE
112478,0.5333333333333333,1,COMPLETE,COMPLETE
65506,0.5333333333333333,1,COMPLETE,COMPLETE
35492,0.5333333333333333,1,COMPLETE,COMPLETE
131330,0.4666666666666667,0,CANCELED,COMPLETE
50329,0.4666666666666667,0,CANCELED,COMPLETE
12496,0.3333333333333333,0,CANCELED,COMPLETE
86110,0.6,1,COMPLETE,COMPLETE
151038,0.6,1,COMPLETE,COMPLETE
105846,0.6666666666666666,1,COMPLETE,COMPLETE
82290,0.8,1,COMPLETE,COMPLETE
37510,0.4666666666666667,0,CANCELED,COMPLETE
131626,0.6666666666666666,1,COMPLETE,CANCELED
80918,0.8,1,COMPLETE,CANCELED
24118,0.7333333333333333,1,COMPLETE,COMPLETE
110375,0.6666666666666666,1,COMPLETE,COMPLETE
84209,0.8,1,COMPLETE,CANCELED
70327,0.6666666666666666,1,COMPLETE,CANCELED
29236,0.6666666666666666,1,COMPLETE,CANCELED
7053,0.5333333333333333,1,COMPLETE,COMPLETE
72932,0.6666666666666666,1,COMPLETE,CANCELED
138725,0.9333333333333333,1,COMPLETE,COMPLETE
143263,0.4666666666666667,0,CANCELED,COMPLETE
134151,0.8,1,COMPLETE,COMPLETE
137039,0.7333333333333333,1,COMPLETE,COMPLETE
125228,0.5333333333333333,1,COMPLETE,COMPLETE
64525,0.6,1,COMPLETE,COMPLETE
139047,0.8,1,COMPLETE,COMPLETE
53547,0.8,1,COMPLETE,CANCELED
39928,0.6666666666666666,1,COMPLETE,COMPLETE
136195,0.5333333333333333,1,COMPLETE,CANCELED
74168,0.6666666666666666,1,COMPLETE,COMPLETE
79491,0.4,0,CANCELED,COMPLETE
64976,0.4,0,CANCELED,COMPLETE
55599,0.6,1,COMPLETE,COMPLETE
49770,0.6,1,COMPLETE,COMPLETE
123154,0.8,1,COMPLETE,COMPLETE
96978,0.5333333333333333,1,COMPLETE,COMPLETE
36867,0.4,0,CANCELED,COMPLETE
95089,0.8,1,COMPLETE,COMPLETE
20817,0.8,1,COMPLETE,CANCELED
122832,0.8,1,COMPLETE,CANCELED
123068,0.6666666666666666,1,COMPLETE,COMPLETE
138978,0.7333333333333333,1,COMPLETE,COMPLETE
25154,0.4666666666666667,0,CANCELED,COMPLETE
131811,0.8666666666666667,1,COMPLETE,CANCELED
131118,0.0,0,CANCELED,CANCELED
20131,0.6,1,COMPLETE,CANCELED
63509,0.6,1,COMPLETE,CANCELED
27869,0.6666666666666666,1,COMPLETE,CANCELED
13930,0.7333333333333333,1,COMPLETE,CANCELED
18775,0.6,1,COMPLETE,CANCELED
663,0.7333333333333333,1,COMPLETE,COMPLETE
18898,0.6,1,COMPLETE,CANCELED
98318,0.6666666666666666,1,COMPLETE,CANCELED
20283,0.6,1,COMPLETE,CANCELED
142696,0.7333333333333333,1,COMPLETE,COMPLETE
84237,0.6,1,COMPLETE,CANCELED
113828,0.7333333333333333,1,COMPLETE,CANCELED
126300,0.6,1,COMPLETE,COMPLETE
24584,1.0,1,COMPLETE,COMPLETE
74528,0.6666666666666666,1,COMPLETE,COMPLETE
85032,0.5333333333333333,1,COMPLETE,COMPLETE
143593,0.6,1,COMPLETE,COMPLETE
77825,0.8666666666666667,1,COMPLETE,COMPLETE
45799,0.8,1,COMPLETE,COMPLETE
1465,0.6,1,COMPLETE,CANCELED
81743,0.6666666666666666,1,COMPLETE,CANCELED
33715,0.8,1,COMPLETE,CANCELED
64793,0.7333333333333333,1,COMPLETE,COMPLETE
106038,0.8,1,COMPLETE,COMPLETE
148379,0.7333333333333333,1,COMPLETE,COMPLETE
68256,0.7333333333333333,1,COMPLETE,COMPLETE
18866,0.8666666666666667,1,COMPLETE,COMPLETE
53417,0.8,1,COMPLETE,CANCELED
79925,0.6,1,COMPLETE,COMPLETE
57637,0.8,1,COMPLETE,COMPLETE
83600,0.8,1,COMPLETE,COMPLETE
48463,0.7333333333333333,1,COMPLETE,COMPLETE
79313,0.6666666666666666,1,COMPLETE,COMPLETE
80286,0.8666666666666667,1,COMPLETE,CANCELED
94741,0.8,1,COMPLETE,COMPLETE
115278,0.9333333333333333,1,COMPLETE,CANCELED
117893,0.4666666666666667,0,CANCELED,CANCELED
114745,0.8,1,COMPLETE,CANCELED
108501,0.4666666666666667,0,CANCELED,COMPLETE
58643,0.7333333333333333,1,COMPLETE,COMPLETE
68669,0.6,1,COMPLETE,COMPLETE
37080,0.8,1,COMPLETE,COMPLETE
110535,0.5333333333333333,1,COMPLETE,COMPLETE
9745,0.5333333333333333,1,COMPLETE,CANCELED
77934,0.5333333333333333,1,COMPLETE,COMPLETE
96916,0.6,1,COMPLETE,COMPLETE
145295,0.6,1,COMPLETE,CANCELED
10671,0.4666666666666667,0,CANCELED,COMPLETE
10738,0.8666666666666667,1,COMPLETE,COMPLETE
121940,0.6666666666666666,1,COMPLETE,COMPLETE
137251,0.7333333333333333,1,COMPLETE,COMPLETE
41824,0.7333333333333333,1,COMPLETE,COMPLETE
7836,0.6,1,COMPLETE,COMPLETE
71167,0.6,1,COMPLETE,COMPLETE
21189,0.5333333333333333,1,COMPLETE,COMPLETE
55921,0.6,1,COMPLETE,COMPLETE
97474,0.8666666666666667,1,COMPLETE,COMPLETE
100860,0.5333333333333333,1,COMPLETE,CANCELED
62977,0.6666666666666666,1,COMPLETE,COMPLETE
80676,0.5333333333333333,1,COMPLETE,CANCELED
145758,0.4666666666666667,0,CANCELED,CANCELED
50172,0.6,1,COMPLETE,COMPLETE
56700,0.6666666666666666,1,COMPLETE,COMPLETE
47286,0.8,1,COMPLETE,COMPLETE
47685,0.7333333333333333,1,COMPLETE,CANCELED
82003,0.5333333333333333,1,COMPLETE,COMPLETE
55383,0.6,1,COMPLETE,COMPLETE
95082,0.6666666666666666,1,COMPLETE,COMPLETE
19168,0.8666666666666667,1,COMPLETE,CANCELED
82496,0.5333333333333333,1,COMPLETE,COMPLETE
41165,0.7333333333333333,1,COMPLETE,COMPLETE
119467,0.9333333333333333,1,COMPLETE,COMPLETE
120608,0.4666666666666667,0,CANCELED,COMPLETE
146955,0.7333333333333333,1,COMPLETE,COMPLETE
88993,0.13333333333333333,0,CANCELED,CANCELED
74590,0.6,1,COMPLETE,COMPLETE
15882,0.6,1,COMPLETE,COMPLETE
103020,0.4666666666666667,0,CANCELED,CANCELED
6301,0.8,1,COMPLETE,COMPLETE
54415,0.8,1,COMPLETE,COMPLETE
79562,0.6666666666666666,1,COMPLETE,COMPLETE
101803,0.0,0,CANCELED,CANCELED
134597,0.9333333333333333,1,COMPLETE,COMPLETE
19991,0.3333333333333333,0,CANCELED,CANCELED
82945,0.7333333333333333,1,COMPLETE,COMPLETE
18541,0.5333333333333333,1,COMPLETE,COMPLETE
104420,0.6,1,COMPLETE,COMPLETE
6882,0.6,1,COMPLETE,CANCELED
37352,0.6,1,COMPLETE,COMPLETE
72102,0.6,1,COMPLETE,CANCELED
150992,0.5333333333333333,1,COMPLETE,COMPLETE
71236,0.6,1,COMPLETE,CANCELED
64362,0.8666666666666667,1,COMPLETE,CANCELED
103972,0.6666666666666666,1,COMPLETE,CANCELED
111345,0.4,0,CANCELED,COMPLETE
68154,0.5333333333333333,1,COMPLETE,CANCELED
30638,0.5333333333333333,1,COMPLETE,COMPLETE
45789,0.8666666666666667,1,COMPLETE,COMPLETE
16281,0.7333333333333333,1,COMPLETE,CANCELED
93163,0.6666666666666666,1,COMPLETE,COMPLETE
34831,0.6,1,COMPLETE,COMPLETE
87852,0.5333333333333333,1,COMPLETE,COMPLETE
124539,0.8666666666666667,1,COMPLETE,COMPLETE
118807,0.5333333333333333,1,COMPLETE,CANCELED
125038,0.8666666666666667,1,COMPLETE,COMPLETE
126846,0.8666666666666667,1,COMPLETE,CANCELED
93592,0.7333333333333333,1,COMPLETE,CANCELED
133759,0.8,1,COMPLETE,COMPLETE
83561,0.7333333333333333,1,COMPLETE,COMPLETE
139670,0.7333333333333333,1,COMPLETE,COMPLETE
4172,0.6,1,COMPLETE,CANCELED
17877,0.6,1,COMPLETE,CANCELED
108746,0.4,0,CANCELED,COMPLETE
78202,0.0,0,CANCELED,CANCELED
27768,0.7333333333333333,1,COMPLETE,CANCELED
134580,0.6,1,COMPLETE,COMPLETE
132316,0.6,1,COMPLETE,CANCELED
46770,0.8,1,COMPLETE,CANCELED
25444,0.8,1,COMPLETE,CANCELED
123943,0.6666666666666666,1,COMPLETE,COMPLETE
65774,0.8,1,COMPLETE,CANCELED
147272,0.7333333333333333,1,COMPLETE,COMPLETE
117073,0.7333333333333333,1,COMPLETE,CANCELED
114844,0.7333333333333333,1,COMPLETE,CANCELED
142114,0.5333333333333333,1,COMPLETE,CANCELED
57394,0.8,1,COMPLETE,CANCELED
95703,0.8666666666666667,1,COMPLETE,COMPLETE
8787,0.8,1,COMPLETE,COMPLETE
25420,0.4666666666666667,0,CANCELED,CANCELED
128136,0.7333333333333333,1,COMPLETE,COMPLETE
102253,0.5333333333333333,1,COMPLETE,CANCELED
44248,0.6,1,COMPLETE,COMPLETE
123563,0.7333333333333333,1,COMPLETE,CANCELED
12170,0.8,1,COMPLETE,CANCELED
51670,0.4666666666666667,0,CANCELED,CANCELED
37588,0.6666666666666666,1,COMPLETE,CANCELED
57370,0.7333333333333333,1,COMPLETE,COMPLETE
106043,0.6666666666666666,1,COMPLETE,COMPLETE
126482,0.6,1,COMPLETE,COMPLETE
96371,0.9333333333333333,1,COMPLETE,CANCELED
71182,0.8666666666666667,1,COMPLETE,COMPLETE
49866,0.8,1,COMPLETE,COMPLETE
119228,0.6666666666666666,1,COMPLETE,CANCELED
121993,0.7333333333333333,1,COMPLETE,CANCELED
141709,0.7333333333333333,1,COMPLETE,COMPLETE
96249,0.8,1,COMPLETE,COMPLETE
74094,0.7333333333333333,1,COMPLETE,COMPLETE
36166,0.6,1,COMPLETE,CANCELED
144186,0.6666666666666666,1,COMPLETE,COMPLETE
37969,0.5333333333333333,1,COMPLETE,COMPLETE
9012,0.0,0,CANCELED,CANCELED
1618,0.7333333333333333,1,COMPLETE,COMPLETE
49890,0.6,1,COMPLETE,COMPLETE
5078,0.7333333333333333,1,COMPLETE,CANCELED
135475,0.8666666666666667,1,COMPLETE,CANCELED
35698,0.7333333333333333,1,COMPLETE,COMPLETE
125822,0.8666666666666667,1,COMPLETE,COMPLETE
132659,0.5333333333333333,1,COMPLETE,COMPLETE
13433,0.6,1,COMPLETE,CANCELED
120513,0.0,0,CANCELED,CANCELED
135469,0.8666666666666667,1,COMPLETE,CANCELED
89941,0.6,1,COMPLETE,CANCELED
146601,0.6,1,COMPLETE,CANCELED
102882,0.7333333333333333,1,COMPLETE,COMPLETE
97424,0.6,1,COMPLETE,COMPLETE
43160,0.6666666666666666,1,COMPLETE,COMPLETE
18803,0.6,1,COMPLETE,COMPLETE
14522,0.6666666666666666,1,COMPLETE,CANCELED
144998,0.5333333333333333,1,COMPLETE,CANCELED
129932,0.6666666666666666,1,COMPLETE,COMPLETE
95013,0.5333333333333333,1,COMPLETE,CANCELED
39902,0.6,1,COMPLETE,COMPLETE
16585,0.6,1,COMPLETE,COMPLETE
1957,0.7333333333333333,1,COMPLETE,COMPLETE
65876,0.7333333333333333,1,COMPLETE,COMPLETE
76169,0.6666666666666666,1,COMPLETE,COMPLETE
104201,0.7333333333333333,1,COMPLETE,CANCELED
127224,0.6666666666666666,1,COMPLETE,CANCELED
125497,0.7333333333333333,1,COMPLETE,COMPLETE
150615,0.7333333333333333,1,COMPLETE,COMPLETE
25007,0.6,1,COMPLETE,COMPLETE
364,0.6666666666666666,1,COMPLETE,COMPLETE
11696,0.5333333333333333,1,COMPLETE,COMPLETE
58117,0.6,1,COMPLETE,COMPLETE
121693,0.7333333333333333,1,COMPLETE,CANCELED
36463,0.8,1,COMPLETE,COMPLETE
11895,0.7333333333333333,1,COMPLETE,COMPLETE
67581,0.7333333333333333,1,COMPLETE,COMPLETE
115158,0.8666666666666667,1,COMPLETE,CANCELED
14109,0.7333333333333333,1,COMPLETE,CANCELED
109483,0.6666666666666666,1,COMPLETE,COMPLETE
56855,0.8666666666666667,1,COMPLETE,COMPLETE
33697,0.6666666666666666,1,COMPLETE,COMPLETE
129302,0.8,1,COMPLETE,COMPLETE
83312,0.8666666666666667,1,COMPLETE,COMPLETE
92396,0.6,1,COMPLETE,COMPLETE
2682,0.8,1,COMPLETE,COMPLETE
47588,0.6,1,COMPLETE,COMPLETE
149940,0.8,1,COMPLETE,COMPLETE
61605,0.7333333333333333,1,COMPLETE,COMPLETE
67064,0.5333333333333333,1,COMPLETE,COMPLETE
104414,0.5333333333333333,1,COMPLETE,COMPLETE
42243,0.8666666666666667,1,COMPLETE,COMPLETE
8242,1.0,1,COMPLETE,CANCELED
30371,0.8666666666666667,1,COMPLETE,COMPLETE
67221,0.6666666666666666,1,COMPLETE,COMPLETE
102455,0.8,1,COMPLETE,CANCELED
75503,0.5333333333333333,1,COMPLETE,COMPLETE
112651,0.6,1,COMPLETE,CANCELED
57549,0.6,1,COMPLETE,COMPLETE
77950,0.8,1,COMPLETE,COMPLETE
148783,0.5333333333333333,1,COMPLETE,COMPLETE
42624,0.8,1,COMPLETE,COMPLETE
95287,0.7333333333333333,1,COMPLETE,COMPLETE
99643,0.4666666666666667,0,CANCELED,CANCELED
109549,0.5333333333333333,1,COMPLETE,COMPLETE
110403,0.6666666666666666,1,COMPLETE,CANCELED
98456,0.8666666666666667,1,COMPLETE,COMPLETE
52700,0.7333333333333333,1,COMPLETE,CANCELED
124373,0.7333333333333333,1,COMPLETE,CANCELED
118471,0.5333333333333333,1,COMPLETE,CANCELED
131915,0.7333333333333333,1,COMPLETE,CANCELED
107233,0.6,1,COMPLETE,COMPLETE
17399,0.4,0,CANCELED,COMPLETE
52158,0.7333333333333333,1,COMPLETE,COMPLETE
127361,0.8666666666666667,1,COMPLETE,COMPLETE
80311,0.8,1,COMPLETE,CANCELED
129471,0.6666666666666666,1,COMPLETE,CANCELED
123520,0.5333333333333333,1,COMPLETE,CANCELED
126669,0.6666666666666666,1,COMPLETE,COMPLETE
105471,0.8,1,COMPLETE,CANCELED
35077,0.8,1,COMPLETE,COMPLETE
114360,0.0,0,CANCELED,CANCELED
100318,0.4666666666666667,0,CANCELED,CANCELED
46213,0.8,1,COMPLETE,COMPLETE
16731,0.4666666666666667,0,CANCELED,COMPLETE
15806,0.7333333333333333,1,COMPLETE,COMPLETE
72509,0.5333333333333333,1,COMPLETE,CANCELED
5013,0.6666666666666666,1,COMPLETE,CANCELED
78374,0.5333333333333333,1,COMPLETE,COMPLETE
87120,0.3333333333333333,0,CANCELED,COMPLETE
31653,0.7333333333333333,1,COMPLETE,COMPLETE
82720,0.8,1,COMPLETE,COMPLETE
38613,0.4,0,CANCELED,COMPLETE
148674,0.5333333333333333,1,COMPLETE,CANCELED
43021,0.7333333333333333,1,COMPLETE,COMPLETE
98749,0.4,0,CANCELED,CANCELED
61991,0.8,1,COMPLETE,COMPLETE
17913,0.6666666666666666,1,COMPLETE,COMPLETE
54066,0.7333333333333333,1,COMPLETE,COMPLETE
138937,0.7333333333333333,1,COMPLETE,COMPLETE
42980,0.6666666666666666,1,COMPLETE,COMPLETE
19520,0.7333333333333333,1,COMPLETE,CANCELED
11341,0.5333333333333333,1,COMPLETE,COMPLETE
37834,0.8,1,COMPLETE,COMPLETE
127396,0.6666666666666666,1,COMPLETE,COMPLETE
112621,0.8666666666666667,1,COMPLETE,COMPLETE
29816,0.7333333333333333,1,COMPLETE,CANCELED
55794,0.7333333333333333,1,COMPLETE,CANCELED
148847,0.6,1,COMPLETE,COMPLETE
3943,0.8666666666666667,1,COMPLETE,CANCELED
117386,0.8,1,COMPLETE,CANCELED
145112,0.6,1,COMPLETE,CANCELED
147421,0.4,0,CANCELED,CANCELED
10961,0.6,1,COMPLETE,COMPLETE
60391,0.8,1,COMPLETE,CANCELED
54281,0.8,1,COMPLETE,COMPLETE
85896,0.6666666666666666,1,COMPLETE,CANCELED
23361,0.5333333333333333,1,COMPLETE,COMPLETE
8595,0.4666666666666667,0,CANCELED,COMPLETE
120588,0.6666666666666666,1,COMPLETE,COMPLETE
48312,0.4,0,CANCELED,COMPLETE
41552,0.6666666666666666,1,COMPLETE,COMPLETE
45473,0.5333333333333333,1,COMPLETE,COMPLETE
69559,0.8666666666666667,1,COMPLETE,COMPLETE
42426,0.8,1,COMPLETE,COMPLETE
8555,0.6,1,COMPLETE,COMPLETE
149806,0.6666666666666666,1,COMPLETE,COMPLETE
72016,0.8,1,COMPLETE,CANCELED
32286,0.7333333333333333,1,COMPLETE,COMPLETE
42059,0.8,1,COMPLETE,COMPLETE
133983,0.6,1,COMPLETE,CANCELED
124490,0.7333333333333333,1,COMPLETE,COMPLETE
89294,0.6,1,COMPLETE,COMPLETE
29494,0.9333333333333333,1,COMPLETE,CANCELED
96932,0.6666666666666666,1,COMPLETE,COMPLETE
66967,0.9333333333333333,1,COMPLETE,COMPLETE
89770,0.6666666666666666,1,COMPLETE,COMPLETE
37743,0.8,1,COMPLETE,COMPLETE
65778,0.7333333333333333,1,COMPLETE,COMPLETE
46226,0.8666666666666667,1,COMPLETE,COMPLETE
98641,0.8,1,COMPLETE,COMPLETE
125812,0.7333333333333333,1,COMPLETE,CANCELED
137746,0.6,1,COMPLETE,COMPLETE
15885,0.6666666666666666,1,COMPLETE,COMPLETE
5384,0.6,1,COMPLETE,COMPLETE
34861,0.3333333333333333,0,CANCELED,CANCELED
140509,0.8,1,COMPLETE,CANCELED
21705,0.4,0,CANCELED,CANCELED
43892,0.8666666666666667,1,COMPLETE,COMPLETE
4281,0.8,1,COMPLETE,CANCELED
146187,0.6666666666666666,1,COMPLETE,CANCELED
104268,0.3333333333333333,0,CANCELED,COMPLETE
32782,0.8,1,COMPLETE,COMPLETE
51413,0.5333333333333333,1,COMPLETE,COMPLETE
48957,0.6666666666666666,1,COMPLETE,COMPLETE
126180,0.8,1,COMPLETE,CANCELED
144089,0.7333333333333333,1,COMPLETE,COMPLETE
10506,0.4,0,CANCELED,COMPLETE
120117,0.4666666666666667,0,CANCELED,COMPLETE
12958,0.5333333333333333,1,COMPLETE,CANCELED
61842,0.7333333333333333,1,COMPLETE,COMPLETE
2769,0.3333333333333333,0,CANCELED,COMPLETE
121179,0.4666666666666667,0,CANCELED,COMPLETE
91132,0.8,1,COMPLETE,COMPLETE
53011,0.6666666666666666,1,COMPLETE,CANCELED
17893,0.9333333333333333,1,COMPLETE,CANCELED
109385,0.4666666666666667,0,CANCELED,COMPLETE
75908,0.6,1,COMPLETE,COMPLETE
137342,0.7333333333333333,1,COMPLETE,CANCELED
110083,0.6666666666666666,1,COMPLETE,COMPLETE
1977,0.8,1,COMPLETE,CANCELED
98109,0.6,1,COMPLETE,COMPLETE
97718,0.26666666666666666,0,CANCELED,CANCELED
27525,0.4666666666666667,0,CANCELED,CANCELED
143992,0.8666666666666667,1,COMPLETE,CANCELED
32967,0.5333333333333333,1,COMPLETE,CANCELED
140324,0.4,0,CANCELED,COMPLETE
113108,0.6,1,COMPLETE,CANCELED
104291,0.6666666666666666,1,COMPLETE,COMPLETE
133047,0.7333333333333333,1,COMPLETE,CANCELED
42945,0.6666666666666666,1,COMPLETE,CANCELED
71799,0.7333333333333333,1,COMPLETE,COMPLETE
12925,0.8,1,COMPLETE,CANCELED
88552,0.5333333333333333,1,COMPLETE,COMPLETE
34650,0.6,1,COMPLETE,COMPLETE
55018,0.6666666666666666,1,COMPLETE,COMPLETE
103705,0.6666666666666666,1,COMPLETE,COMPLETE
104191,0.6666666666666666,1,COMPLETE,CANCELED
70789,0.6666666666666666,1,COMPLETE,COMPLETE
149870,0.5333333333333333,1,COMPLETE,CANCELED
73954,0.5333333333333333,1,COMPLETE,COMPLETE
108444,0.6,1,COMPLETE,COMPLETE
21506,0.5333333333333333,1,COMPLETE,COMPLETE
22951,0.7333333333333333,1,COMPLETE,COMPLETE
41512,0.6,1,COMPLETE,COMPLETE
138691,0.4666666666666667,0,CANCELED,CANCELED
66435,0.4,0,CANCELED,CANCELED
36000,0.6,1,COMPLETE,COMPLETE
138981,0.7333333333333333,1,COMPLETE,COMPLETE
40702,0.6,1,COMPLETE,COMPLETE
20200,0.6666666666666666,1,COMPLETE,CANCELED
133485,0.5333333333333333,1,COMPLETE,CANCELED
35154,0.9333333333333333,1,COMPLETE,COMPLETE
16416,0.5333333333333333,1,COMPLETE,COMPLETE
59415,0.6,1,COMPLETE,CANCELED
101706,0.4666666666666667,0,CANCELED,CANCELED
135875,0.6,1,COMPLETE,COMPLETE
40547,0.6666666666666666,1,COMPLETE,CANCELED
118760,0.6666666666666666,1,COMPLETE,CANCELED
84972,0.8,1,COMPLETE,COMPLETE
2812,0.5333333333333333,1,COMPLETE,CANCELED
27885,0.7333333333333333,1,COMPLETE,CANCELED
